fixture	kind	class	rustc_verdict	rustc_code_or_exit	expected_in_tree	note
bc_0914b_ptrcoerceland_hb_v27_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914d_meetoblland_hb_l102_admit	pass	CONFIRMED	ACCEPTED	exit:4	exit: 4	twin compiles; exit/stdout match .expected
bc_0914d_meetoblland_hb_l104_admit	pass	CONFIRMED	ACCEPTED	exit:6	exit: 6	twin compiles; exit/stdout match .expected
bc_0914d_meetoblland_hb_l201_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914d_meetoblland_hb_l401_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_b10_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_k01_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_k05_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_k08_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_m14_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_m15_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_m2_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_m5_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t1_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t2_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t3_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t4_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t5_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914e_thruref_hb_t6_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d01_admit	pass	CONFIRMED	ACCEPTED	exit:6	exit: 6	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d02_admit	pass	CONFIRMED	ACCEPTED	exit:24	exit: 24	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d03_admit	pass	CONFIRMED	ACCEPTED	exit:11	exit: 11	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d06_admit	pass	CONFIRMED	ACCEPTED	exit:14	exit: 14	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d09_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 6	index cast to usize; runs exit 6, matches
bc_0914f_thrurefland_hb_d12_admit	pass	DIVERGENCE	REFUSED	error_other	exit: 5	lifetime-not-structural family (grammar.generic.hrtb-binder, generic.bound.lifetime-arg-not-structural, region.impl.trait-arg-lifetime-erased, type.identity.lifetime-ignored); NOTE no clause names declaration-site elision
bc_0914f_thrurefland_hb_d15_admit	pass	DIVERGENCE	REFUSED	error[E0505]	exit: 5	A16 auto-Copy (docs/DIVERGENCES.md A16 / type.copy.structural-auto): copy-variant twin ACCEPTS; header already claims A16
bc_0914f_thrurefland_hb_d16_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d18_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d22_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d24_admit	pass	CONFIRMED	ACCEPTED	exit:23	exit: 23	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d29_admit	pass	CONFIRMED	ACCEPTED	exit:12	exit: 12	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d30_admit	pass	CONFIRMED	ACCEPTED	exit:3	exit: 3	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_d31_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_g01_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_o11_admit	pass	DIVERGENCE	REFUSED	error[E0505]	exit: 5	A16 auto-Copy (docs/DIVERGENCES.md A16 / type.copy.structural-auto): copy-variant twin ACCEPTS; header already claims A16
bc_0914f_thrurefland_hb_o12_admit	pass	CONFIRMED	ACCEPTED	exit:5	exit: 5	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_p02_admit	pass	CONFIRMED	ACCEPTED	exit:4	exit: 4	twin compiles; exit/stdout match .expected
bc_0914f_thrurefland_hb_q16_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h01_admit	pass	CONFIRMED	ACCEPTED	exit:11	exit: 11	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h02_admit	pass	CONFIRMED	ACCEPTED	exit:12	exit: 12	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h03_admit	pass	CONFIRMED	ACCEPTED	exit:13	exit: 13	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h04_admit	pass	CONFIRMED	ACCEPTED	exit:14	exit: 14	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h06_admit	pass	CONFIRMED	ACCEPTED	exit:16	exit: 16	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h15_admit	pass	CONFIRMED	ACCEPTED	exit:25	exit: 25	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h16_admit	pass	CONFIRMED	ACCEPTED	exit:24	exit: 24	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h21_admit	pass	CONFIRMED	ACCEPTED	exit:31	exit: 31	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h24_admit	pass	CONFIRMED	ACCEPTED	exit:34	exit: 34	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h25_admit	pass	CONFIRMED	ACCEPTED	exit:25	exit: 25	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h26_admit	pass	CONFIRMED	ACCEPTED	exit:26	exit: 26	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h31_admit	pass	CONFIRMED	ACCEPTED	exit:31	exit: 31	twin compiles; exit/stdout match .expected
bc_0914j_fnptrbinder_hb_h32_admit	pass	CONFIRMED	ACCEPTED	exit:32	exit: 32	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c01_admit	pass	CONFIRMED	ACCEPTED	exit:41	exit: 41	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c02_admit	pass	CONFIRMED	ACCEPTED	exit:42	exit: 42	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c08_admit	pass	CONFIRMED	ACCEPTED	exit:8	exit: 8	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c12_admit	pass	CONFIRMED	ACCEPTED	exit:12	exit: 12	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c14_admit	pass	CONFIRMED	ACCEPTED	exit:14	exit: 14	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c15_admit	pass	CONFIRMED	ACCEPTED	exit:15	exit: 15	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c30_admit	pass	CONFIRMED	ACCEPTED	exit:30	exit: 30	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c36_admit	pass	CONFIRMED	ACCEPTED	exit:36	exit: 36	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c37_admit	pass	CONFIRMED	ACCEPTED	exit:36	exit: 36	twin compiles; exit/stdout match .expected
bc_0914k_fnptrbinderland_hb_c39_admit	pass	CONFIRMED	ACCEPTED	exit:39	exit: 39	twin compiles; exit/stdout match .expected
bc_0914m_storeedgeland_hb_s28_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914m_storeedgeland_hb_s57b_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914m_storeedgeland_hb_v13_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=26	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c05_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=26	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c06_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=2 seq=12376	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c07_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c08_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=26	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c09_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=26	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c11_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=3 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c13_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=262626	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c14_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=4 seq=127	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c15_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=15	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c16_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=37	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c17_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: inside=2 seq=26	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c19_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=23426876	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c20_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=126	use std::cmp::Ordering added; runs, matches
bc_0914o_autoreffund_hb_c21_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: hits=4 n=4334	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_c22_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h02_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h03_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1101 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h06_admit	pass	DIVERGENCE	REFUSED	error[E0046]	exit: 0 stdout: n=1001 r=0	trait.bounds.partialeq-via-eq: Logos PartialOrd is an empty marker; Ord/Eq carry the methods
bc_0914o_autoreffund_hb_h09_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h10_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=3001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h11_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h13_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h14_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h15_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1011 r=0	index cast to usize; runs, stdout matches
bc_0914o_autoreffund_hb_h16_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h17_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h18_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h19_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h24_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=2020 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h26_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h27_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h30_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=1265	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_h34_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: n=1001 r=0	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_l01_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=3 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_l04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=137	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_l06_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=6 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_n02_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=2 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_n04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: len=26 n=1000	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_n05_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=7 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_r01_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=3 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_r02_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: k=3 seq=126	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_r04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: seq=1	twin compiles; exit/stdout match .expected
bc_0914o_autoreffund_hb_x02_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0 stdout: inside=0 n=1000	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s01_admit	pass	CONFIRMED	ACCEPTED	exit:21	exit: 21	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s02_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s03_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s04_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s05_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s06_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s07_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s08_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s09_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s10_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s11_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s12_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s13_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s14_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s16_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s17_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s18_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s21_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s22_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s23_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s24_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s26_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s27_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s29_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s30_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s31_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s32_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s33_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s34_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s35_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s36_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s37_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
bc_0914p_shadowslot_hb_s41_admit	pass	CONFIRMED	ACCEPTED	exit:0	exit: 0	twin compiles; exit/stdout match .expected
